Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Humidity Ratio [kgWater/kgDryAir](TimeStep),Outdoor CO2 Dummy,OccSim_DummyOccSch,ZONE 1:Zone Mean Air Temperature [C](TimeStep),ZONE 2:Zone Mean Air Temperature [C](TimeStep),ZONE 3:Zone Mean Air Temperature [C](TimeStep),ZONE 4:Zone Mean Air Temperature [C](TimeStep),ZONE 1:Zone Mean Air Humidity Ratio [kgWater/kgDryAir](TimeStep),ZONE 2:Zone Mean Air Humidity Ratio [kgWater/kgDryAir](TimeStep),ZONE 3:Zone Mean Air Humidity Ratio [kgWater/kgDryAir](TimeStep),ZONE 4:Zone Mean Air Humidity Ratio [kgWater/kgDryAir](TimeStep),ZONE 1:Zone Air CO2 Concentration [ppm](TimeStep),ZONE 2:Zone Air CO2 Concentration [ppm](TimeStep),ZONE 3:Zone Air CO2 Concentration [ppm](TimeStep),ZONE 4:Zone Air CO2 Concentration [ppm](TimeStep),ZONE 1 INLET:System Node Mass Flow Rate [kg/s](TimeStep),ZONE 2 INLET:System Node Mass Flow Rate [kg/s](TimeStep),ZONE 3 INLET:System Node Mass Flow Rate [kg/s](TimeStep),ZONE 4 INLET:System Node Mass Flow Rate [kg/s](TimeStep),ZONE 1 INLET:System Node Temperature [C](TimeStep),ZONE 2 INLET:System Node Temperature [C](TimeStep),ZONE 3 INLET:System Node Temperature [C](TimeStep),ZONE 4 INLET:System Node Temperature [C](TimeStep),ZONE 1 INLET:System Node Humidity Ratio [kgWater/kgDryAir](TimeStep),ZONE 2 INLET:System Node Humidity Ratio [kgWater/kgDryAir](TimeStep),ZONE 3 INLET:System Node Humidity Ratio [kgWater/kgDryAir](TimeStep),ZONE 4 INLET:System Node Humidity Ratio [kgWater/kgDryAir](TimeStep),ZONE 1 INLET:System Node CO2 Concentration [ppm](TimeStep),ZONE 2 INLET:System Node CO2 Concentration [ppm](TimeStep),ZONE 3 INLET:System Node CO2 Concentration [ppm](TimeStep),ZONE 4 INLET:System Node CO2 Concentration [ppm](TimeStep) 
 12/06  03:20:00,17.2,0.011004931,390.9541,0,15.56,15.56,15.56,15.56,0.006511778,0.00637727,0.006630223,0.006491661,388.8069386,388.7746927,388.2557672,388.2419625,0.645541639,0.619653913,0.687171867,0.657351204,50,50,50,50,0.015,0.015,0.015,0.015,388.7932225,388.7555152,388.1440718,388.1277691
 12/06  03:30:00,17.2,0.011004931,388.9542,0,15.56,15.56,15.56,15.56,0.006532547,0.006404755,0.006663655,0.006529713,388.8738225,388.8464784,388.4054153,388.3939866,0.649223412,0.624635546,0.693679697,0.664450762,50,50,50,50,0.015,0.015,0.015,0.015,388.8069386,388.7746927,388.2557672,388.2419625
 12/06  03:40:00,17.2,0.011004931,388.9544,0,15.56,15.56,15.56,15.56,0.006554722,0.006433465,0.006697939,0.006568287,388.9157693,388.8926801,388.5174754,388.5081305,0.652849506,0.629534909,0.700036047,0.671381273,50,50,50,50,0.015,0.015,0.015,0.015,388.8738225,388.8464784,388.4054153,388.3939866
 12/06  03:50:00,17.2,0.011004931,385.9545,0,15.56,15.56,15.56,15.56,0.006577862,0.006462962,0.006732641,0.006607003,388.6763119,388.6565062,388.3382612,388.3302297,0.656420801,0.634353673,0.706245814,0.678148568,50,50,50,50,0.015,0.015,0.015,0.015,388.9157693,388.8926801,388.5174754,388.5081305
 12/06  04:00:00,17.2,0.011004931,383.9547,0,15.56,15.56,15.56,15.56,0.006601638,0.00649292,0.006767445,0.006645589,388.1342642,388.1166781,387.8487702,387.8410718,0.659938476,0.639093686,0.712313786,0.684758279,50,50,50,50,0.015,0.015,0.015,0.015,388.6763119,388.6565062,388.3382612,388.3302297
 12/06  04:10:00,17.2,0.011067157,386.9549,0,15.56,15.56,15.56,15.56,0.006624488,0.006521805,0.006800811,0.006682532,387.7701366,387.7543435,387.5296565,387.5220783,0.663209681,0.6436208,0.71803889,0.691010314,50,50,50,50,0.015,0.015,0.015,0.015,388.1342642,388.1166781,387.8487702,387.8410718
 12/06  04:20:00,17.2,0.011129396,383.955,0,15.56,15.56,15.56,15.56,0.006645679,0.006548901,0.006832034,0.006717144,387.3289293,387.3146818,387.1268619,387.1193469,0.666439555,0.648085651,0.723636849,0.697120903,50,50,50,50,0.015,0.015,0.015,0.015,387.7701366,387.7543435,387.5296565,387.5220783
 12/06  04:30:00,17.2,0.011191647,387.9552,0,15.56,15.56,15.56,15.56,0.00666523,0.006574225,0.006861162,0.006749486,387.1945544,387.1819474,387.024316,387.0172805,0.669622502,0.652478397,0.729108198,0.703091229,50,50,50,50,0.015,0.015,0.015,0.015,387.3289293,387.3146818,387.1268619,387.1193469
 12/06  04:40:00,17.2,0.01125391,390.9554,0,15.56,15.56,15.56,15.56,0.006683442,0.006598071,0.006888524,0.006779902,387.5099034,387.4993025,387.3646593,387.3589488,0.672757527,0.656798696,0.734456131,0.708925153,50,50,50,50,0.015,0.015,0.015,0.015,387.1945544,387.1819474,387.024316,387.0172805
 12/06  04:50:00,17.2,0.011316185,385.9555,0,15.56,15.56,15.56,15.56,0.00670062,0.00662074,0.006914447,0.006808732,387.5744877,387.5657207,387.4500426,387.4456266,0.6758446,0.661047299,0.739681192,0.714623833,50,50,50,50,0.015,0.015,0.015,0.015,387.5099034,387.4993025,387.3646593,387.3589488
 12/06  05:00:00,17.2,0.011378473,390.9557,0,15.56,15.56,15.56,15.56,0.006716983,0.006642451,0.006939177,0.006836233,387.8478703,387.840746,387.7406124,387.7374657,0.67888405,0.665225178,0.744794417,0.720198966,50,50,50,50,0.015,0.015,0.015,0.015,387.5744877,387.5657207,387.4500426,387.4456266
 12/06  05:10:00,17.2,0.011378473,383.9558,0,15.56,15.56,15.56,15.56,0.006730957,0.006661383,0.006961256,0.006860932,387.6587484,387.6527394,387.5673915,387.5648075,0.677556467,0.664558609,0.745544835,0.721398267,50,50,50,50,0.015,0.015,0.015,0.015,387.8478703,387.840746,387.7406124,387.7374657
 12/06  05:20:00,17.2,0.011378473,385.956,0,15.56,15.56,15.56,15.56,0.006741868,0.006676747,0.006980103,0.006882243,387.3653119,387.3599661,387.2889436,387.2863095,0.676117471,0.663735396,0.746155342,0.722446775,50,50,50,50,0.015,0.015,0.015,0.015,387.6587484,387.6527394,387.5673915,387.5648075
 12/06  05:30:00,17.2,0.011378473,391.9562,0,15.56,15.56,15.56,15.56,0.006749937,0.006688788,0.006995979,0.006900435,387.6222745,387.6177229,387.557278,387.55507,0.674609785,0.662818004,0.746647052,0.723366198,50,50,50,50,0.015,0.015,0.015,0.015,387.3653119,387.3599661,387.2889436,387.2863095
 12/06  05:40:00,17.2,0.011378473,387.9563,0,15.56,15.56,15.56,15.56,0.006755713,0.00669813,0.007009437,0.006916079,387.8403252,387.8366444,387.7837945,387.7823278,0.673043115,0.661811632,0.747019433,0.72415641,50,50,50,50,0.015,0.015,0.015,0.015,387.6222745,387.6177229,387.557278,387.55507
 12/06  05:50:00,17.2,0.011378473,381.9565,0,15.56,15.56,15.56,15.56,0.006759718,0.006705366,0.00702099,0.006929701,387.4209976,387.4177571,387.3737496,387.3722628,0.671420001,0.660717102,0.747269791,0.724815073,50,50,50,50,0.015,0.015,0.015,0.015,387.8403252,387.8366444,387.7837945,387.7823278
 12/06  06:00:00,17.2,0.011378473,381.9567,0,15.56,15.56,15.56,15.56,0.006762342,0.006710939,0.007031009,0.006941685,386.6887964,386.6855187,386.652498,386.6501069,0.66974075,0.659534268,0.747395859,0.725340242,50,50,50,50,0.015,0.015,0.015,0.015,387.4209976,387.4177571,387.3737496,387.3722628
 12/06  06:10:00,17.3,0.01145012,382.9568,0,21.81019995,22.82829336,22.88190699,22.94893617,0.008691545,0.011926521,0.012447257,0.012179175,387.9752727,387.8278606,386.5131794,386.5128406,2.959220465,14.32034485,23.29938194,35.6883899,36.20871522,24.54432843,24.58125065,24.62731112,0.011817719,0.011890586,0.012232072,0.011909932,387.7334898,387.6011932,386.5413539,386.5406405
 12/06  06:20:00,17.4,0.011522171,386.957,0,21.11932844,21.24932296,21.37600033,21.54394482,0.008717856,0.010784047,0.011206819,0.010977631,389.1408829,389.0516547,386.5537428,386.5531079,1.368269229,0.390842119,0,0,50,31.38650646,21.93021475,22.04025844,0.015,0.012591666,0.01168622,0.011442345,388.4560101,388.3408586,386.5366577,386.5361084
 12/06  06:30:00,17.5,0.011594625,387.9571,0,21.11023096,21.11114443,21.11139357,21.11075752,0.008858038,0.010696978,0.011141919,0.01094328,390.188119,390.0600644,386.6172402,386.616045,1.540768846,2.904430582,3.882254652,4.767502147,50,50,50,50,0.015,0.015,0.015,0.015,389.3563258,389.2642057,386.5718503,386.5718809
 12/06  06:40:00,17.6,0.011667484,385.9573,0,21.11000102,21.11000048,21.11000049,21.11000029,0.009126421,0.010692617,0.011174877,0.011134219,391.9075353,391.7820474,386.6190898,386.6183193,1.167990718,0.725871394,0.948665262,1.464798233,50,50,50,50,0.015,0.015,0.015,0.015,390.8044693,390.643372,386.6445225,386.6414362
 12/06  06:50:00,17.7,0.011740752,385.9575,0,21.11000006,21.11000001,21.11,21.11,0.009433065,0.010678921,0.011122869,0.011099824,393.8988502,393.7939039,386.5809041,386.5797954,1.209014897,1.142049626,1.163225152,0.871226457,50,50,50,50,0.015,0.015,0.015,0.015,391.9075353,391.7820474,386.6190898,386.6183193
 12/06  07:00:00,17.8,0.01181443,385.9576,0,21.11,21.11,21.11,21.11,0.009700858,0.010662068,0.011055896,0.011016458,395.8499155,395.7605904,386.5323166,386.530953,1.194049247,1.187570765,1.32968793,1.313551321,50,50,50,50,0.015,0.015,0.015,0.015,393.8988502,393.7939039,386.5809041,386.5797954
 12/06  07:10:00,17.88333333,0.011875812,384.9578,0,21.11,21.11,21.11,21.11,0.009908906,0.010647902,0.011000223,0.010949783,398.9329685,398.8530441,386.4429917,386.4415155,1.174881185,1.169741341,1.31595576,1.300022441,50,50,50,50,0.015,0.015,0.015,0.015,395.8499155,395.7605904,386.5323166,386.530953
 12/06  07:20:00,17.96666667,0.011937478,391.9579,0,21.11,21.11,21.11,21.11,0.010063058,0.010635931,0.010957887,0.010906231,402.8325542,402.7591089,386.6403931,386.6391319,1.163894729,1.160233113,1.302383179,1.286790314,50,50,50,50,0.015,0.015,0.015,0.015,398.9329685,398.8530441,386.4429917,386.4415155
 12/06  07:30:00,18.05,0.011999429,383.9581,0,21.11,21.11,21.11,21.11,0.010176674,0.010624847,0.010924287,0.010876169,406.4915581,406.4231405,386.6482606,386.6472087,1.153821258,1.151355715,1.289442846,1.27414581,50,50,50,50,0.015,0.015,0.015,0.015,402.8325542,402.7591089,386.6403931,386.6391319
 12/06  07:40:00,18.13333333,0.012061667,386.9583,0,21.11,21.11,21.11,21.11,0.010261159,0.01061323,0.010895262,0.010851347,409.8574136,409.7938648,386.6346317,386.6336943,1.14378277,1.140093452,1.275930291,1.260901253,50,50,50,50,0.015,0.015,0.015,0.015,406.4915581,406.4231405,386.6482606,386.6472087
 12/06  07:50:00,18.21666667,0.012124191,384.9584,0,21.11,21.11,21.11,21.11,0.010324263,0.010600412,0.010868622,0.010828016,412.8642896,412.8058635,386.5528886,386.5519518,1.13384455,1.128359214,1.262424389,1.247648337,50,50,50,50,0.015,0.015,0.015,0.015,409.8574136,409.7938648,386.6346317,386.6336943
 12/06  08:00:00,18.3,0.012187004,384.9586,0,21.11,21.11,21.11,21.11,0.010371165,0.010586628,0.010843609,0.010805314,415.5865056,415.5333749,386.4400088,386.4389962,1.124342239,1.117570048,1.249420576,1.234888198,50,50,50,50,0.015,0.015,0.015,0.015,412.8642896,412.8058635,386.5528886,386.5519518
 12/06  08:10:00,18.4,0.012197984,385.9588,0,21.11,21.11,21.11,21.11,0.010427454,0.010594733,0.010820445,0.010783774,428.6864003,428.6440201,386.3689533,386.3678799,1.057345961,1.048876464,1.234193092,1.219896354,50,50,50,50,0.015,0.015,0.015,0.015,415.5865056,415.5333749,386.4400088,386.4389962
 12/06  08:20:00,18.5,0.01220855,391.9589,0.272727,21.11,21.11,21.11,21.11,0.010484383,0.010612983,0.010807008,0.010771509,447.4107895,447.3870012,390.1981977,390.200519,1.045445819,1.035056614,1.199999244,1.185928168,50,50,50,50,0.015,0.015,0.015,0.015,428.6864003,428.6440201,386.3689533,386.3678799
 12/06  08:30:00,18.6,0.012218696,381.9591,0.272727,21.11,21.11,21.11,21.11,0.010532928,0.010629983,0.010798613,0.010764021,466.3954917,466.3955993,395.6122857,395.6211588,1.03371126,1.021331475,1.184712913,1.170859332,50,50,50,50,0.015,0.015,0.015,0.015,447.4107895,447.3870012,390.1981977,390.200519
 12/06  08:40:00,18.7,0.012228419,382.9592,0.363636,21.11,21.11,21.11,21.11,0.010570607,0.010641967,0.010793704,0.010759844,483.8407136,483.864966,402.3109962,402.3284095,1.022775207,1.009843028,1.164244299,1.150596606,50,50,50,50,0.015,0.015,0.015,0.015,466.3954917,466.3955993,395.6122857,395.6211588
 12/06  08:50:00,18.8,0.012237711,389.9594,0.454545,21.11,21.11,21.11,21.11,0.010598864,0.010649337,0.010791838,0.010758574,499.9246613,499.9709985,410.7069037,410.7344656,1.012366369,0.998793084,1.14404272,1.130588826,50,50,50,50,0.015,0.015,0.015,0.015,483.8407136,483.864966,402.3109962,402.3284095
 12/06  09:00:00,18.9,0.01224657,381.9596,0.545455,21.11,21.11,21.11,21.11,0.010620187,0.010653904,0.010792883,0.010760106,514.4395623,514.5043301,420.3562367,420.3950981,1.002671774,0.989374335,1.124604296,1.111329727,50,50,50,50,0.015,0.015,0.015,0.015,499.9246613,499.9709985,410.7069037,410.7344656
 12/06  09:10:00,19.08333333,0.012177767,383.9597,0.363636,21.11,21.11,21.11,21.11,0.010732777,0.010753825,0.010889628,0.010856141,531.226486,531.3120498,428.7894708,428.8396526,0.762984475,0.749136124,0.893481586,0.880357373,50,50,50,50,0.015,0.015,0.015,0.015,514.4395623,514.5043301,420.3562367,420.3950981
 12/06  09:20:00,19.26666667,0.012105613,382.9599,0.545455,21.11,21.11,21.11,21.11,0.01089,0.010901021,0.011036827,0.011002114,549.2255573,549.335203,438.6123597,438.6745587,0.754338287,0.74000958,0.868992082,0.856017123,50,50,50,50,0.015,0.015,0.015,0.015,531.226486,531.3120498,428.7894708,428.8396526
 12/06  09:30:00,19.45,0.012030048,389.9601,0.545455,21.11,21.11,21.11,21.11,0.011044694,0.011047317,0.011183087,0.01114727,567.3191096,567.4544894,449.3983035,449.4733966,0.74574929,0.731009697,0.857204556,0.844363062,50,50,50,50,0.015,0.015,0.015,0.015,549.2255573,549.335203,438.6123597,438.6745587
 12/06  09:40:00,19.63333333,0.011951018,382.9602,0.454545,21.11,21.11,21.11,21.11,0.011176828,0.011171787,0.011302824,0.01126626,584.7065442,584.8691668,458.8621245,458.9490659,0.735754292,0.719031758,0.850444812,0.837718042,50,50,50,50,0.015,0.015,0.015,0.015,567.3191096,567.4544894,449.3983035,449.4733966
 12/06  09:50:00,19.81666667,0.011868463,391.9604,0.454545,21.11,21.11,21.11,21.11,0.011283948,0.011271314,0.011394559,0.01135756,601.4854765,601.6780571,467.3874903,467.4844269,0.724519791,0.704816814,0.836487678,0.82385561,50,50,50,50,0.015,0.015,0.015,0.015,584.7065442,584.8691668,458.8621245,458.9490659
 12/06  10:00:00,20,0.011782326,384.9605,0.272727,21.11,21.11,21.11,21.11,0.011369845,0.011349568,0.011457999,0.011420788,617.4978864,617.7228074,472.7173179,472.8204539,0.713257738,0.691099928,0.835465567,0.822910488,50,50,50,50,0.015,0.015,0.015,0.015,601.4854765,601.6780571,467.3874903,467.4844269
 12/06  10:10:00,20.28333333,0.011793541,383.9607,0.363636,21.11,21.11,21.11,21.11,0.011439123,0.011410989,0.011504884,0.011467561,632.785628,633.0454715,477.4507033,477.5574836,0.702390631,0.676964455,0.815864498,0.80336823,50,50,50,50,0.015,0.015,0.015,0.015,617.4978864,617.7228074,472.7173179,472.8204539
 12/06  10:20:00,20.56666667,0.011800939,381.9609,0.181818,21.11,21.11,21.11,21.11,0.011495163,0.011459013,0.011534391,0.011497019,647.3932222,647.6899541,479.6989062,479.8063426,0.691846507,0.663688904,0.815529776,0.803077943,50,50,50,50,0.015,0.015,0.015,0.015,632.785628,633.0454715,477.4507033,477.5574836
 12/06  10:30:00,20.85,0.011804395,389.961,0.181818,21.11,21.11,21.11,21.11,0.011540136,0.011495824,0.011551494,0.011514085,661.5831965,661.9187898,480.7182959,480.8240276,0.681225803,0.650164428,0.802494198,0.790071267,50,50,50,50,0.015,0.015,0.015,0.015,647.3932222,647.6899541,479.6989062,479.8063426
 12/06  10:40:00,21.13333333,0.011803787,390.9612,0.181818,21.11,21.11,21.11,21.11,0.011576072,0.011523855,0.011560652,0.011523188,675.3513131,675.7260442,481.433798,481.5367261,0.672936991,0.640723272,0.791465079,0.779057506,50,50,50,50,0.015,0.015,0.015,0.015,661.5831965,661.9187898,480.7182959,480.8240276
 12/06  10:50:00,21.41666667,0.011798987,382.9614,0.363636,21.11,21.11,21.11,21.11,0.011604627,0.011544991,0.011570518,0.011532941,688.4541984,688.8666388,484.5104254,484.6123082,0.665483341,0.632234447,0.768250342,0.755844225,50,50,50,50,0.015,0.015,0.015,0.015,675.3513131,675.7260442,481.433798,481.5367261
 12/06  11:00:00,21.7,0.01178987,389.9615,0.363636,21.11,21.11,21.11,21.11,0.011627241,0.011560958,0.011579464,0.011541732,701.1039295,701.5513449,489.1240919,489.2274375,0.65937756,0.626238689,0.758766821,0.746350427,50,50,50,50,0.015,0.015,0.015,0.015,688.4541984,688.8666388,484.5104254,484.6123082
 12/06  11:10:00,21.96666667,0.011877609,388.9617,0.636364,21.11,21.11,21.11,21.11,0.011645434,0.011573174,0.011595019,0.011557061,713.2972116,713.7770457,497.9330281,498.0424701,0.652473664,0.618718586,0.729665028,0.717224178,50,50,50,50,0.015,0.015,0.015,0.015,701.1039295,701.5513449,489.1240919,489.2274375
 12/06  11:20:00,22.23333333,0.011964572,388.9618,0.363636,21.11,21.11,21.11,21.11,0.011660169,0.01158251,0.011602869,0.011564688,725.0293086,725.5390853,504.959067,505.0753427,0.645564819,0.611513891,0.738728685,0.726254461,50,50,50,50,0.015,0.015,0.015,0.015,713.2972116,713.7770457,497.9330281,498.0424701
 12/06  11:30:00,22.5,0.012050714,384.962,0.363636,21.11,21.11,21.11,21.11,0.01167203,0.011589509,0.011603271,0.011564862,736.2173018,736.7542716,509.9786076,510.0995936,0.638780625,0.604628319,0.729328329,0.716808591,50,50,50,50,0.015,0.015,0.015,0.015,725.0293086,725.5390853,504.959067,505.0753427
 12/06  11:40:00,22.76666667,0.012135987,383.9622,0.363636,21.11,21.11,21.11,21.11,0.011681399,0.011594454,0.01159932,0.011560654,746.8933854,747.4548867,513.981267,514.1046593,0.632011494,0.597546914,0.719924939,0.707350174,50,50,50,50,0.015,0.015,0.015,0.015,736.2173018,736.7542716,509.9786076,510.0995936
 12/06  11:50:00,23.03333333,0.012220343,387.9623,0.181818,21.11,21.11,21.11,21.11,0.011688392,0.011597208,0.011586774,0.011547836,757.2168283,757.8011708,515.1870132,515.309427,0.624408605,0.5889331,0.722697542,0.710061087,50,50,50,50,0.015,0.015,0.015,0.015,746.8933854,747.4548867,513.981267,514.1046593
 12/06  12:00:00,23.3,0.012303735,387.9625,0.454545,21.11,21.11,21.11,21.11,0.01169315,0.011597706,0.011578728,0.011539433,767.1940119,767.8002377,518.6955418,518.8173359,0.61670357,0.579995643,0.693818053,0.681112135,50,50,50,50,0.015,0.015,0.015,0.015,757.2168283,757.8011708,515.1870132,515.309427
 12/06  12:10:00,23.4,0.012290292,382.9627,0.272727,21.11,21.11,21.11,21.11,0.011678702,0.011579024,0.011566921,0.011527224,770.0863561,770.6966847,521.3120448,521.4332957,0.641108655,0.603001974,0.695611118,0.682835368,50,50,50,50,0.015,0.015,0.015,0.015,767.1940119,767.8002377,518.6955418,518.8173359
 12/06  12:20:00,23.5,0.012276139,391.9628,0.363636,21.11,21.11,21.11,21.11,0.011652559,0.011548426,0.011553787,0.011513628,768.9696832,769.5632948,524.4309139,524.5520566,0.632999972,0.593244353,0.678511187,0.665663064,50,50,50,50,0.015,0.015,0.015,0.015,770.0863561,770.6966847,521.3120448,521.4332957
 12/06  12:30:00,23.6,0.012261268,388.963,0.181818,21.11,21.11,21.11,21.11,0.011622759,0.011513758,0.011532889,0.011492241,766.6363065,767.2007416,525.3201776,525.4395705,0.62484433,0.583308692,0.6803651,0.66744667,50,50,50,50,0.015,0.015,0.015,0.015,768.9696832,769.5632948,524.4309139,524.5520566
 12/06  12:40:00,23.7,0.012245674,390.9631,0.181818,21.11,21.11,21.11,21.11,0.011593241,0.011479159,0.011506944,0.011465768,764.3661357,764.898283,524.829199,524.944644,0.617860336,0.575626782,0.670792011,0.657804538,50,50,50,50,0.015,0.015,0.015,0.015,766.6363065,767.2007416,525.3201776,525.4395705
 12/06  12:50:00,23.8,0.012229349,391.9633,0.272727,21.11,21.11,21.11,21.11,0.011564986,0.01144582,0.011482076,0.011440307,762.422318,762.9240829,525.2063952,525.3177062,0.61125528,0.568503906,0.655204299,0.642150867,50,50,50,50,0.015,0.015,0.015,0.015,764.3661357,764.898283,524.829199,524.944644
 12/06  13:00:00,23.9,0.012212285,382.9635,0.181818,21.11,21.11,21.11,21.11,0.011537808,0.011413699,0.011455219,0.011412816,760.5100384,760.9839292,524.8514945,524.9584069,0.604828875,0.561807226,0.652523518,0.639410062,50,50,50,50,0.015,0.015,0.015,0.015,762.422318,762.9240829,525.2063952,525.3177062
 12/06  13:10:00,24.26666667,0.012234306,382.9636,0.272727,21.11,21.11,21.11,21.11,0.011529061,0.01140042,0.011431483,0.011388415,765.2200335,765.6865524,525.1954416,525.2985424,0.570975115,0.529388503,0.642821116,0.629653031,50,50,50,50,0.015,0.015,0.015,0.015,760.5100384,760.9839292,524.8514945,524.9584069
 12/06  13:20:00,24.63333333,0.012250288,384.9638,0.181818,21.11,21.11,21.11,21.11,0.011531759,0.011399326,0.011408034,0.011364307,773.8195718,774.3010639,524.8414745,524.9406299,0.569393608,0.528887144,0.645580519,0.632366277,50,50,50,50,0.015,0.015,0.015,0.015,765.2200335,765.6865524,525.1954416,525.2985424
 12/06  13:30:00,25,0.012259982,386.9639,0.272727,21.11,21.11,21.11,21.11,0.011538067,0.011402757,0.011388449,0.01134406,783.4617416,783.9698069,525.28099,525.3768085,0.567833177,0.528648701,0.635937969,0.622685286,50,50,50,50,0.015,0.015,0.015,0.015,773.8195718,774.3010639,524.8414745,524.9406299
 12/06  13:40:00,25.36666667,0.012263134,383.9641,0.272727,21.11,21.11,21.11,21.11,0.01154412,0.011406693,0.011371886,0.011326843,792.7745475,793.3104836,526.2330684,526.3264743,0.565645017,0.5271801,0.632078805,0.61879807,50,50,50,50,0.015,0.015,0.015,0.015,783.4617416,783.9698069,525.28099,525.3768085
 12/06  13:50:00,25.73333333,0.012259487,383.9643,0.363636,21.11,21.11,21.11,21.11,0.011548921,0.011409961,0.011360066,0.011314368,801.4995207,802.0596149,528.6102405,528.7030083,0.563294499,0.525543856,0.62191206,0.608613579,50,50,50,50,0.015,0.015,0.015,0.015,792.7745475,793.3104836,526.2330684,526.3264743
 12/06  14:00:00,26.1,0.012248774,387.9644,0.363636,21.11,21.11,21.11,21.11,0.011552594,0.011412556,0.011350807,0.011304475,809.82058,810.4004803,531.7857434,531.8794998,0.560921694,0.523829463,0.618124228,0.604819969,50,50,50,50,0.015,0.015,0.015,0.015,801.4995207,802.0596149,528.6102405,528.7030083
 12/06  14:10:00,26.01666667,0.01218738,387.9646,0.454545,21.11,21.11,21.11,21.11,0.011554798,0.011413998,0.011344754,0.011297799,817.8131528,818.4094312,536.4026468,536.4993309,0.55730311,0.520665582,0.60694394,0.593644593,50,50,50,50,0.015,0.015,0.015,0.015,809.82058,810.4004803,531.7857434,531.8794998
 12/06  14:20:00,25.93333333,0.01212626,382.9648,0.454545,21.11,21.11,21.11,21.11,0.011555391,0.011414035,0.011339426,0.011291875,825.3845184,825.9943552,541.5265799,541.6274728,0.553672319,0.517384978,0.602124399,0.588841556,50,50,50,50,0.015,0.015,0.015,0.015,817.8131528,818.4094312,536.4026468,536.4993309
 12/06  14:30:00,25.85,0.012065415,389.9649,0.545455,21.11,21.11,21.11,21.11,0.011554454,0.011412688,0.011336249,0.01128812,832.7487712,833.3700911,548.0328016,548.1394662,0.550079431,0.514137632,0.591098321,0.577842223,50,50,50,50,0.015,0.015,0.015,0.015,825.3845184,825.9943552,541.5265799,541.6274728
 12/06  14:40:00,25.76666667,0.012004843,385.9651,0.454545,21.11,21.11,21.11,21.11,0.011552105,0.011409883,0.011330221,0.011281566,839.8042677,840.4355312,553.7594998,553.8718339,0.546303239,0.510020175,0.592454303,0.57923615,50,50,50,50,0.015,0.015,0.015,0.015,832.7487712,833.3700911,548.0328016,548.1394662
 12/06  14:50:00,25.68333333,0.011944542,388.9652,0.363636,21.11,21.11,21.11,21.11,0.01154855,0.011405868,0.011318433,0.011269318,846.6196693,847.2593995,557.4440142,557.5597459,0.542812299,0.506808113,0.59437641,0.581205775,50,50,50,50,0.015,0.015,0.015,0.015,839.8042677,840.4355312,553.7594998,553.8718339
 12/06  15:00:00,25.6,0.011884512,389.9654,0.454545,21.11,21.11,21.11,21.11,0.011543977,0.011400902,0.011306449,0.011256902,853.2132919,853.8600308,561.2635307,561.3813581,0.539390148,0.503711268,0.583808658,0.570692856,50,50,50,50,0.015,0.015,0.015,0.015,846.6196693,847.2593995,557.4440142,557.5597459
